Recipe_No,Unnamed: 0,title,ingredients,directions,link,source,NER
32,2187257,Spinach and Rice Casserole,"[""12 cup rice, uncooked"", ""1 cup butter"", ""13 cup flour"", ""1 quart half-and-half or 1 quart milk"", ""3 eggs"", ""2 lbs spinach, cooked,drained and chopped"", ""14 cup green onion, chopped"", ""1 12 cups feta cheese, crumbled"", ""14 cup parmesan cheese"", ""1 tablespoon paprika"", ""salt and pepper""]","[""Set oven to 350 degrees."", ""Grease a 13\"" x 9\"" baking pan."", ""Cook 1-1/2 cups rice according to directions; set aside."", ""In a heavy-bottomed saucepan, melt 1 cup butter; add in flour, stir until thoroughly mixed (about 2 minutes), allow to cool slightly."", ""In the microwave, heat the half and half until just to boiling or to a\""simmer\"" (I do this in the microwave so that the milk doesn't scald bottom of pot, but you could simmer it in the pot, just watch not to burn bottom of pot!"", "")."", ""Pour in the simmering half and half into a saucepan."", ""Add flour mixture into the milk mixture a little at a time, whisking to break up all the lumps."", ""Then whisk in the eggs, until creamy and smooth (about 10-15 minutes)."", ""Place the cooked and drained spinach in bottom of casserole dish."", ""Add rice, Feta cheese and green onions spreading evenly over spinach."", ""Sprinkle with salt and pepper to taste."", ""Pour the cream sauce over the top."", ""Sprinkle with Parmesan cheese and paprika."", ""Bake for 20-25 minutes.""]",www.food.com/recipe/spinach-and-rice-casserole-81382,Recipes1M,"[""rice"", ""butter"", ""flour"", ""milk"", ""eggs"", ""spinach"", ""green onion"", ""feta cheese"", ""parmesan cheese"", ""paprika"", ""salt""]"
33,135633,Barbecue Sauce,"[""1 large onion, finely chopped"", ""3 Tbsp. margarine"", ""1/2 c. brown sugar"", ""1/2 c. steak sauce"", ""1 garlic clove (optional)"", ""1 (16 oz.) bottle ketchup"", ""1/2 c. lemon juice"", ""1 Tbsp. salt""]","[""Mix all ingredients in a bowl."", ""Cover with Saran Wrap."", ""Cook on High for 10 minutes in microwave, stirring after the first 5 minutes."", ""No mess to clean up!!""]",www.cookbooks.com/Recipe-Details.aspx?id=602817,Gathered,"[""onion"", ""margarine"", ""brown sugar"", ""steak sauce"", ""garlic"", ""ketchup"", ""lemon juice"", ""salt""]"
34,584007,Cornish Game Hen (With Wild Rice),"[""2 Cornish game hens"", ""1 box chicken flavored wild rice (wild and white mixed or wild and brown mixed)"", ""1/2 c. raisins (optional)"", ""some salt (for flavoring)""]","[""Wash game hens."", ""Sprinkle with salt (including the inside of cavity as well as entire outside of bird)."", ""Prepare rice according to directions on the box."", ""When rice is done, add raisins and mix together."", ""Stuff each hen with mixture and wrap in foil or place in roasting pan."", ""Bake at 350\u00b0 for 45 minutes."", ""Baste each bird with melted butter."", ""Leave in oven until golden brown and tender, usually 15 to 20 minutes longer.""]",www.cookbooks.com/Recipe-Details.aspx?id=587964,Gathered,"[""Cornish game hens"", ""chicken"", ""raisins"", ""salt""]"
35,350469,Pull-Apart Rolls,"[""2 sweet roll dough (can use white)"", ""cinnamon"", ""nuts"", ""1/4 c. milk or cream"", ""1 stick butter or margarine"", ""1 c. brown sugar"", ""1 pkg. vanilla pudding (not instant)""]","[""Break first roll into bite size pieces so they don't touch each other."", ""Sprinkle with cinnamon and nuts."", ""Heat milk, butter, brown sugar and pudding mix until well blended."", ""Pour half over bottom layer of dough."", ""Repeat with second roll of dough."", ""Sprinkle cinnamon and nuts on top."", ""Let raise approximately 2 hours."", ""Bake in a 350\u00b0 oven for 30 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=920593,Gathered,"[""sweet roll"", ""cinnamon"", ""nuts"", ""milk"", ""butter"", ""brown sugar"", ""vanilla pudding""]"
36,173257,Mostaccioli,"[""1/2 lb. ground beef"", ""1/2 c. chopped green pepper"", ""1/2 c. chopped onion"", ""1 lb. can tomatoes"", ""1 (6 oz.) can tomato paste"", ""1/2 c. water"", ""1 bay leaf"", ""salt and pepper"", ""8 oz. box mostaccioli noodles (or other style noodles), cooked and drained"", ""1/2 lb. Velveeta cheese"", ""Parmesan cheese""]","[""Heat oven to 350\u00b0."", ""Brown meat; add green pepper and onion. Cook until tender; drain."", ""Stir in tomatoes, paste, water and seasonings."", ""In a 2-quart dish, layer half of the noodles, meat sauce and sliced Velveeta cheese."", ""Repeat layers."", ""Sprinkle with Parmesan cheese."", ""Bake for 30 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=1035664,Gathered,"[""ground beef"", ""green pepper"", ""onion"", ""tomatoes"", ""tomato paste"", ""water"", ""bay leaf"", ""salt"", ""mostaccioli noodles"", ""Velveeta cheese"", ""Parmesan cheese""]"
37,172335,Balsamic Vinegar Marinade,"[""1/2 c. balsamic vinegar"", ""1/4 c. red wine vinegar"", ""2 Tbsp. soy sauce"", ""1/4 c. steak sauce (A.1., Lea & Perrins, etc.)"", ""1 to 2 Tbsp. lemon pepper""]","[""Place meat in mixture; let sit 1 hour."", ""Baste meat with mixture while cooking."", ""After initial marinade, the mixture can be thickened to taste to be used as a sauce to be served with the meat.""]",www.cookbooks.com/Recipe-Details.aspx?id=907950,Gathered,"[""balsamic vinegar"", ""red wine vinegar"", ""soy sauce"", ""steak sauce"", ""lemon pepper""]"
38,812653,Catatini,"[""1 pkg. pepperoni"", ""1 lb. ground meat"", ""1 jar spaghetti sauce"", ""1 pkg. shredded cheese"", ""1 pkg. elbow noodles"", ""salt and pepper to taste""]","[""Boil your noodles until tender; drain."", ""Brown meat until done; drain."", ""Mix all ingredients."", ""Put in casserole dish; bake at 350\u00b0 for 25 minutes."", ""Add cheese."", ""Put back in oven until cheese is melted.""]",www.cookbooks.com/Recipe-Details.aspx?id=263903,Gathered,"[""pepperoni"", ""ground meat"", ""spaghetti sauce"", ""shredded cheese"", ""elbow noodles"", ""salt""]"
39,9330,Meat Loaf,"[""1 1/2 lb. ground beef"", ""1/2 c. fresh bread crumbs"", ""1 onion, finely chopped"", ""1 egg"", ""1 1/2 tsp. salt"", ""1/4 tsp. pepper"", ""2 (8 oz.) cans Hunt's tomato sauce"", ""1/2 c. water"", ""3 Tbsp. vinegar"", ""3 Tbsp. brown sugar"", ""2 Tbsp. Worcestershire sauce"", ""2 Tbsp. mustard""]","[""Mix together the beef, bread crumbs, onion, beaten egg, salt, pepper and 1/2 can of tomato sauce; form into small loaves and put in shallow pan.""]",www.cookbooks.com/Recipe-Details.aspx?id=367282,Gathered,"[""ground beef"", ""bread crumbs"", ""onion"", ""egg"", ""salt"", ""pepper"", ""tomato sauce"", ""water"", ""vinegar"", ""brown sugar"", ""Worcestershire sauce"", ""mustard""]"
40,1691409,Black Chocolate Cake Recipe,"[""2 c. Flour"", ""2 c. Sugar"", ""1 c. Baking cocoa"", ""1 pch Salt"", ""8 Tbsp. Salad oil (up to 10)"", ""2 tsp Baking soda"", ""2 c. Boiling water"", ""1 x Egg"", ""1 tsp Vanilla (up to 2)"", ""3 c. Flour"", ""3 c. Sugar"", ""1 1/2 c. Baking cocoa"", ""1 pch Salt"", ""14 Tbsp. salad oil (up to 15)"", ""3 tsp Baking soda"", ""3 c. Boiling water"", ""2 x Large eggs"", ""2 1/2 tsp Vanilla"", ""3 Tbsp. Flour"", ""1/2 c. Lowfat milk"", ""1/2 c. Shortening"", ""1/2 c. Sugar"", ""1/2 tsp Vanilla (up to 1)"", ""1 pch Salt""]","[""Mix flour, sugar and cocoa in a large bowl."", ""Add in a healthy pinch of salt and stir again."", ""Add in oil and stir well."", ""Put baking soda in another bowl.Add in boiling water, stir and quickly add in to ingredients in large bowl; stir well."", ""Drop in egg/s and stir again."", ""Add in vanilla and stir."", ""Bake in greased & floured pan at 350 for about 1 hour."", ""Groh's Frosting: Put flour in saucepan."", ""Gradually add in lowfat milk to flour."", ""Heat over low flame, stirring constantly, till mix forms a paste."", ""Cold well."", ""Beat shortening and sugar with electric mixer till well blended."", ""Add in cooled flour/lowfat milk paste."", ""Beat with mixer till light and fluffy, about 5 min."", ""Aadd healthy pinch of salt and vanilla."", ""* I usually make 1 1/2 recipe for the 13x9 size cake""]",cookeatshare.com/recipes/black-chocolate-cake-85733,Recipes1M,"[""Flour"", ""Sugar"", ""Baking cocoa"", ""Salt"", ""Salad oil"", ""Baking soda"", ""Boiling water"", ""Egg"", ""Vanilla"", ""Flour"", ""Sugar"", ""Baking cocoa"", ""Salt"", ""salad oil"", ""Baking soda"", ""Boiling water"", ""eggs"", ""Vanilla"", ""Flour"", ""milk"", ""Shortening"", ""Sugar"", ""Vanilla"", ""Salt""]"
41,808413,Pizza Casserole,"[""1/2 lb. hamburger or pepperoni or both, browned and drained"", ""2 c. macaroni or pasta, cooked and drained"", ""10 oz. jar pizza sauce"", ""6 oz. can tomato paste"", ""10 oz. can water"", ""4 oz. Mozzarella cheese, grated""]","[""Mix all ingredients together and place in uncovered casserole dish."", ""Bake at 350\u00b0 for 45 minutes."", ""Can be easily doubled.""]",www.cookbooks.com/Recipe-Details.aspx?id=265155,Gathered,"[""hamburger"", ""macaroni"", ""pizza sauce"", ""tomato paste"", ""water"", ""Mozzarella cheese""]"
42,1530671,Savory Wheat Crescents,"[""1 package (1/4 ounce) active dry yeast"", ""1/2 cup warm water (110\u00b0 to 115\u00b0)"", ""8-1/2 teaspoons honey, divided"", ""2 cups whole wheat flour"", ""3/4 cup warm milk (110\u00b0 to 115\u00b0)"", ""6 tablespoons butter, softened, divided"", ""1 egg"", ""1 teaspoon salt"", ""1-3/4 to 2-1/4 cups all-purpose flour"", ""1/4 cup grated Parmesan cheese"", ""1/4 teaspoon garlic salt""]","[""In a large bowl, dissolve yeast in warm water. Stir in 2 teaspoons honey; let stand for 5 minutes. Add the whole wheat flour, milk, 2 tablespoons butter, egg, salt, remaining honey and 1 cup all-purpose flour. Beat on medium speed for 3 minutes. Stir in enough remaining all-purpose flour to form a soft dough."", ""Turn onto a floured surface; knead until smooth and elastic, about 6-8 minutes. Place in a greased bowl, turning once to grease top. Cover and let rise in a warm place until doubled, about 1 hour."", ""Punch dough down. Knead on a floured surface for 30 seconds. Roll into a 12-in. circle. Melt remaining butter; brush over dough. Combine Parmesan cheese and garlic salt; sprinkle over dough."", ""Cut into 16 wedges. Roll up wedges from the wide end and place with pointed end down on greased"", "". Curve ends to form a crescent shape. Cover and let rise in a warm place until doubled, about 20 minutes."", ""Bake at 400\u00b0 for 12-15 minutes or until golden brown. Remove from pans to wire racks to cool.""]",www.tasteofhome.com/recipes/savory-wheat-crescents/,Gathered,"[""active dry yeast"", ""warm water"", ""honey"", ""whole wheat flour"", ""warm milk"", ""butter"", ""egg"", ""salt"", ""flour"", ""Parmesan cheese"", ""garlic salt""]"
43,2181478,Creamy Date & Honey Spread,"[""1 pkg. (8 oz.) PHILADELPHIA Cream Cheese, softened"", ""3 Tbsp. honey"", ""1/2 tsp. ground cinnamon"", ""3/4 cup finely chopped dates""]","[""Beat cream cheese, honey and cinnamon in medium bowl with mixer until blended."", ""Stir in dates."", ""Refrigerate 1 hour.""]",www.kraftrecipes.com/recipes/creamy-date-honey-spread-146284.aspx,Recipes1M,"[""PHILADELPHIA Cream Cheese"", ""honey"", ""ground cinnamon"", ""dates""]"
44,507774,Bean And Corn Casserole,"[""1 can Shoe Peg corn"", ""1 can French cut green beans"", ""1/2 c. grated cheese"", ""1/2 c. onions, chopped"", ""1 can cream of celery soup"", ""1/2 c. sour cream"", ""1 roll Ritz crackers, crushed"", ""1/2 c. slivered almonds"", ""1 stick margarine""]","[""Mix corn and beans."", ""Put in greased casserole dish."", ""Mix cheese, onions, soup and sour cream."", ""Spread over beans and corn. Sprinkle crackers and almonds over mixture. Drizzle butter over crackers."", ""Bake on 350\u00b0 for 1 hour.""]",www.cookbooks.com/Recipe-Details.aspx?id=1065724,Gathered,"[""Peg corn"", ""green beans"", ""grated cheese"", ""onions"", ""cream of celery soup"", ""sour cream"", ""roll"", ""almonds"", ""margarine""]"
45,1377734,Smoky Butternet Squash And Apple Soup,"[""1 medium butternut squash, peeled, seeded and cut into large dice"", ""2 medium red apples (look for sweet/tart and crisp), peeled, cored and cut into large dice"", ""1 teaspoon lemon juice"", ""1 small onion, diced"", ""1 medium clove garlic, minced"", ""11/2 teaspoons coarse salt"", ""11/2 teaspoons ground cumin"", ""1/2 teaspoon ground coriander"", ""1/2 teaspoon smoky Spanish paprika"", ""2 cups chicken or vegetable stock"", ""11/2 cups water"", ""Salt and pepper, to taste"", ""1 sprig cilantro, optional for garnish"", ""4 tablespoons light sour cream, optional for garnish""]","[""Preheat oven to 425\u00b0F."", ""Toss diced squash with 1 Tbsp of olive oil and spread out on foil-lined baking sheet. Lightly sprinkle pinch of coarse salt over squash. Cook for 30-40 minutes, until squash is fork tender and lightly caramelized."", ""While squash is cooking, toss diced apple with lemon juice, and set aside."", ""Heat olive oil over medium-low heat and add onion. Saute for 3-4 minutes, until translucent. Add garlic, salt and spices and saute for 2-3 more minutes, being careful not to burn garlic."", ""Add apples, water and stock, bring to a boil, then reduce heat and simmer until apples are fork tender, about 10 minutes."", ""Puree roasted squash in batches with the apple mixture, in a food processor or blender, until smooth, and return to saucepan. Season with additional salt and pepper, to taste. Heat over low, thinning with more water if necessary to get desired consistency, for 5-7 minutes before serving."", ""To serve, ladle into shallow bowls, and top each serving with 1 Tbsp of light sour cream (optional) and a sprig of cilantro (optional). For some extra color and flavor, sprinkle some additional smoky paprika over the soup.""]",food52.com/recipes/14617-smoky-butternet-squash-and-apple-soup,Gathered,"[""butternut squash"", ""red apples"", ""lemon juice"", ""onion"", ""clove garlic"", ""coarse salt"", ""ground cumin"", ""ground coriander"", ""smoky Spanish paprika"", ""chicken"", ""water"", ""Salt"", ""cilantro"", ""light sour cream""]"
46,1740666,Grilled Shrimp,"[""4 cloves Garlic, Roasted"", ""1 Tablespoon Olive Oil"", ""2 teaspoons Dried Mint Leaves, Divided"", ""17 whole Raw Shrimp"", ""2 teaspoons Fish Sauce"", ""6 teaspoons Cold Water"", ""1 teaspoon Hoisin Sauce"", ""1/4 teaspoons Chili Garlic Sauce"", ""2 teaspoons Maple Syrup"", ""1 teaspoon Lime Juice""]","[""Start preparing a day in advance."", ""Crush the garlic cloves with a fork."", ""Mix in the oil and the 1 teaspoon of dried mint then add the raw shrimp and let marinate overnight."", ""In another bowl with a cover, mix all the sauce ingredients (fish sauce, water, Hoisin sauce, chili garlic sauce, maple syrup and lime juice) and keep in the fridge till the next day."", ""When youre ready to eat them the next day, start the grill or heat your pan and cook your shrimp for 2-3 minutes."", ""Enjoy!""]",tastykitchen.com/recipes/appetizers-and-snacks/grilled-shrimp/,Recipes1M,"[""Garlic"", ""Olive Oil"", ""Mint Leaves"", ""Shrimp"", ""Fish Sauce"", ""Water"", ""Hoisin Sauce"", ""Garlic Sauce"", ""Maple Syrup"", ""Lime Juice""]"
47,1805102,Nana's Bun-On-A-Stick,"[""3 cups flour"", ""12 cup cornmeal"", ""12 cup skim milk powder"", ""14 cup sugar"", ""1 tablespoon baking powder"", ""12 teaspoon salt"", ""13 cup butter or 13 cup margarine""]","[""Cut butter or margerine into dry ingredients."", ""Mix well."", ""Store in a ziploc bag in the fridge or freezer until ready to use."", ""Excellent for camping."", ""Great for breading fish."", ""For Bun-on-a-stick; 1 cup mix and 1/4 c water or milk."", ""Mix until just combined."", ""Peel sticks, wrap small amount of dough around the peeled stick."", ""Roast in campfire."", ""Add butter, jam &/or maple syrup."", ""For pancakes: 1 c mix & 2/3 c water or milk."", ""Stir until moistened."", ""Cook on a well-seasoned cast iron pan or griddle."", ""Makes excellent pancakes."", ""* Take out the sugar is you want them less sweet & more savoury."", ""** More than a delicious substitute for pancakes & biscuits, bun-on-a-stick is a recipe for memories."", ""Eating it takes me back to reunions past when Auntie Amy (your great Nana Liam), Auntie Marlene, & Auntie Cheryl would prepare this for all the kids."", ""Watching it cook on our freshly peeled sticks fed our imaginations & created heartfelt memories that will last a lifetime.""]",www.food.com/recipe/nanas-bun-on-a-stick-509983,Recipes1M,"[""flour"", ""cornmeal"", ""milk powder"", ""sugar"", ""baking powder"", ""salt"", ""butter""]"
48,1610498,Jalapeno Salsa Dona,"[""12 jalapenos LARGE"", ""6 cloves roasted garlic"", ""1/4 cup olive oil"", ""1 tablespoon rice wine vinegar"", ""salt TO TASTE""]","[""Rinse the jalapenos and arrange them on a baking sheet."", ""Turn the oven to broil."", ""Roast the peppers under the broiler until lightly browned turning so all sides are browned."", ""Turn off the heat and let the peppers sit for about 10 minutes."", ""Stem the peppers and remove the seeds. Remove the skin."", ""Place the peppers, garlic, olive oil and rice wine vinegar in a blender or food processor."", ""Blend until smooth and silky. Salt to taste."", ""The jalapenos and olive oil will turn into a silky smooth paste."", ""Depending on the size of your jalapenos and preference, add more salt and vinegar to taste.""]",www.yummly.com/recipe/Jalapeno-Salsa-Dona-1660799,Gathered,"[""garlic"", ""olive oil"", ""rice wine vinegar"", ""salt""]"
49,1207361,Praline Brownies,"[""1 (20 ounce) box regular fudge brownie mix (13x9 pan size)"", ""1/4 cup water"", ""1/2 cup softened butter or 1/2 cup margarine"", ""3 eggs"", ""1/2 cup firmly packed brown sugar"", ""1/2 cup chopped pecans"", ""2 tablespoons margarine, melted""]","[""Heat over to 350."", ""Mix brownies as directed on package only use water, 1/2 cup butter and 3 eggs."", ""Spread into greased 13x9 pan."", ""Mix remaining ingredients."", ""Sprinkle over brownie dough."", ""Bake 25-30 minutes or until toothpick inserted 2 inches from side comes out clean."", ""Cool and cut into bars.""]",www.food.com/recipe/praline-brownies-105553,Gathered,"[""regular fudge brownie mix"", ""water"", ""butter"", ""eggs"", ""brown sugar"", ""pecans"", ""margarine""]"
50,1540965,Freah Lemonade With Raw Honey,"[""1/2 cups Raw Honey"", ""4 cups Water"", ""1 cup Lemon Juice, Freshly Squeezed"", ""2 Tablespoons Fresh Ginger, Grated"", ""2 Tablespoons Fresh Mint, Chopped""]","[""Stir honey into water to dissolve. Add lemon juice, ginger, and mint, making sure they have been well pressed to release their juices."", ""Strain the lemonade. Serve over ice, and garnish with fresh mint.""]",tastykitchen.com/recipes/drinks/freah-lemonade-with-raw-honey/,Gathered,"[""Honey"", ""Water"", ""Lemon Juice"", ""Fresh Ginger"", ""Fresh Mint""]"
51,1965665,Triple-Citrus Cupcakes,"[""3 1/3 cups all-purpose flour"", ""2 teaspoons coarse salt"", ""1 pound (4 sticks) unsalted butter, room temperature"", ""2 cups sugar"", ""3 tablespoons finely grated lemon zest (from 3 lemons)"", ""3 tablespoons finely grated orange zest (from 2 oranges)"", ""3 tablespoons finely grated lime zest, plus more for garnish (from about 3 limes)"", ""1 teaspoon pure vanilla extract"", ""9 large eggs, room temperature"", ""Citrus Glaze (made with lime juice and zest; page 315)""]","[""Preheat oven to 325F."", ""Line standard muffin tins with paper liners."", ""Whisk together flour and salt."", ""With an electric mixer on medium-high speed, cream butter and sugar until pale and fluffy, scraping down sides of bowl every few minutes."", ""Add citrus zests."", ""Reduce speed to medium, and add vanilla."", ""Add eggs, three at a time, beating until incorporated, scraping down sides of bowl as needed."", ""Reduce speed to low."", ""Add flour mixture in four batches, beating until completely incorporated after each."", ""Divide batter evenly among lined cups, filling each three-quarters full; tap pans on countertop once to distribute batter."", ""Bake, rotating tins halfway through, until a cake tester inserted in centers comes out clean, about 20 minutes."", ""Transfer tins to wire racks to cool 10 minutes; turn out cupcakes onto racks and let cool completely."", ""Cupcakes can be stored up to 2 days at room temperature, or frozen up to 2 months, in airtight containers."", ""To finish, dip tops of cupcakes in glaze, then turn over quickly and garnish with zest."", ""Cupcakes are best eaten the day they are glazed; keep at room temperature until ready to serve.""]",www.epicurious.com/recipes/food/views/triple-citrus-cupcakes-389992,Recipes1M,"[""flour"", ""coarse salt"", ""unsalted butter"", ""sugar"", ""lemon zest"", ""orange zest"", ""lime zest"", ""vanilla"", ""eggs"", ""lime juice""]"
52,1563945,Blackberry And Mint Chocolate Muffins,"[""2/3 cups Cocoa Powder"", ""1-3/4 cup Flour"", ""1-1/4 cup Brown Sugar"", ""1 teaspoon Baking Powder"", ""1 teaspoon Baking Soda"", ""3/4 teaspoons Salt"", ""2 whole Large Eggs"", ""1 cup Milk"", ""2 teaspoons Vanilla"", ""2 teaspoons Vinegar"", ""1 cup Butter, Melted"", ""1 cup Fresh Blackberries, Halved"", ""1 Tablespoon Fresh Spearmint, Chopped""]","[""Preheat oven to 400\u00b0F."", ""Whisk together all of the dry ingredients (cocoa powder through salt) in a medium-sized mixing bowl. In a separate, smaller bowl, combine eggs, milk, vanilla and vinegar. Add wet ingredients into dry, adding the melted butter as well. Whisk just to combine, not worrying about any small lumps that may exist in the batter. Fold in blackberries and chopped mint."", ""Spoon the batter into two 12-count baking cup lined muffin tins and bake in at 400\u00b0F for 20 minutes."", ""(Recipe adapted from Dorie Greenspan.)""]",tastykitchen.com/recipes/breads/blackberry-and-mint-chocolate-muffins/,Gathered,"[""Cocoa"", ""Flour"", ""Brown Sugar"", ""Baking Powder"", ""Baking Soda"", ""Salt"", ""Eggs"", ""Milk"", ""Vanilla"", ""Vinegar"", ""Butter"", ""Fresh Blackberries"", ""Fresh Spearmint""]"
53,368754,Texas Pralines,"[""2 c. granulated sugar"", ""1 tsp. baking soda"", ""1 c. buttermilk"", ""2 c. pecan halves"", ""1 tsp. vanilla"", ""1 Tbsp. butter""]","[""Use a large pot, the candy needs lots of room to bubble."", ""Pour the buttermilk, sugar and baking soda into the pot."", ""Stir the mixture until the sugar is completely dissolved, then place the pot on low to medium heat and let it boil to a soft ball stage, stirring constantly."", ""(Soft ball means dipping a spoon into the candy and letting a small amount drip into cool water."", ""If you can form the syrup into a soft ball with your fingers, it is ready.) The mixture will turn a brownish color, but don't worry, it is supposed to."", ""Once the soft ball stage is reached, remove from heat, then add 2 cups of pecan halves, then the vanilla and butter. Beat the mixture briskly until it becomes glossy and starts to get very thick."", ""Quickly spoon onto greased wax paper, making little patties."", ""Pecan halves may be turned right side up."", ""Let the candy completely cool before removing it from the paper.""]",www.cookbooks.com/Recipe-Details.aspx?id=708652,Gathered,"[""sugar"", ""baking soda"", ""buttermilk"", ""pecan halves"", ""vanilla"", ""butter""]"
54,1101014,French Meringue Strips,"[""3 cups flour"", ""3/4 cup sugar"", ""1/2 teaspoon salt"", ""1 cup butter or 1 cup margarine"", ""2 egg yolks (slightly beaten)"", ""1/8 teaspoon cream of tartar"", ""2 cups powdered sugar"", ""1 teaspoon vanilla"", ""2 egg whites"", ""2 teaspoons sugar"", ""1/2 teaspoon cinnamon"", ""1 1/2 cups slivered almonds (blanched or unblanched)""]","[""In a large bowl, mix together the flour, sugar and salt."", ""Cut in the butter (at room temperature) until particles are the size of small peas. Mix in the egg yolks slightly mixed with enough water to measure 1/3 cup."", ""Sprinkle this over the flour mixture, tossing lightly with a fork until the dough is moist enough to hold together."", ""Form into a ball and chill while making the meringues."", ""Meringue: Beat the egg whites with the cream of tartar for one minute."", ""Gradually add the powdered sugar, beating constantly."", ""Mix in the vanilla."", ""Cover with plastic wrap while rolling out the dough."", ""Roll out the chilled dough on a floured board, pastry cloth or waxed paper."", ""Shape to approximately a 20 x 15 inch rectangle."", ""Spread on the merigue."", ""Combine the sugar, cinnamon and almonds."", ""Sprinkle over the meringue."", ""Press in lightly with a spatula."", ""Cut dough with spatula or sharp knife into 3 x 1 inch strips."", ""Place on ungreased bake sheet."", ""Bake in a 350 degree oven 8-10 minutes, or until they start to delicately brown.""]",www.food.com/recipe/french-meringue-strips-234299,Gathered,"[""flour"", ""sugar"", ""salt"", ""butter"", ""egg yolks"", ""cream of tartar"", ""powdered sugar"", ""vanilla"", ""egg whites"", ""sugar"", ""cinnamon""]"
55,1123353,Puerto Rican Chicken Soup,"[""1 chicken"", ""2 carrots, diced"", ""1 tablespoon garlic powder"", ""1 green bell pepper, diced"", ""1/3 cup brown rice"", ""1 teaspoon chili powder"", ""1 (16 ounce) can tomato sauce"", ""3 garlic cloves"", ""1 teaspoon pepper"", ""6 cups water"", ""1 tablespoon cider vinegar"", ""1 onion, minced"", ""2 tablespoons olive oil"", ""1 bay leaf""]","[""in large stock pot heat oil"", ""add onion, carrots and green pepper, saute"", ""add rice, chili and pepper, saute"", ""add garlic, saute"", ""add water, garlic powder, tomato sauce, chicken, bay leaf and vinegar."", ""cook for 1 hour covered until chicken is done."", ""take chicken out and debone add chunks of chicken back inches."", ""remove bay leaves.""]",www.food.com/recipe/puerto-rican-chicken-soup-486878,Gathered,"[""chicken"", ""carrots"", ""garlic"", ""green bell pepper"", ""brown rice"", ""chili powder"", ""tomato sauce"", ""garlic"", ""pepper"", ""water"", ""cider vinegar"", ""onion"", ""olive oil"", ""bay leaf""]"
56,1032842,Sweet Potato Salad,"[""3 lbs sweet potatoes, unpeeled, diced & steamed"", ""1 cup green bell pepper, diced"", ""1/2 cup onion, finely chopped"", ""1/4 teaspoon lemon pepper"", ""1 1/4 cups mayonnaise"", ""1 dash hot pepper sauce (optional)""]","[""In a large bowl, combine the first 4 ingredients."", ""Stir in the mayonnaise (& hot pepper sauce, if using), mixing well."", ""Cover & refrigerate at least 1 hour before serving.""]",www.food.com/recipe/sweet-potato-salad-452286,Gathered,"[""sweet potatoes"", ""green bell pepper"", ""onion"", ""lemon pepper"", ""mayonnaise"", ""pepper""]"
57,331561,Sugar Cookie I,"[""1 1/2 c. brown sugar"", ""1 1/2 c. white sugar"", ""3 eggs"", ""1 1/2 c. butter or margarine"", ""4 1/2 c. flour"", ""1 1/2 tsp. baking soda"", ""1/4 tsp. vanilla extract""]","[""Cream sugars, eggs and butter."", ""Add vanilla and dry ingredients; mix thoroughly."", ""Drop teaspoonfuls on cookie sheet. Flatten with spatula dipped in water."", ""Sprinkle with white sugar and cinnamon."", ""Bake at 350\u00b0.""]",www.cookbooks.com/Recipe-Details.aspx?id=162001,Gathered,"[""brown sugar"", ""white sugar"", ""eggs"", ""butter"", ""flour"", ""baking soda"", ""vanilla extract""]"
58,1276424,Hoisin-Glazed Cornish Hen ,"[""1 (1 1/2-pound) Cornish hens"", ""Vegetable oil, for frying"", ""1/2 cup hoisin"", ""1/4 cup honey"", ""1/2 teaspoon red pepper flakes"", ""1/4 cup scallions, sliced""]","[""Directions"", """", ""Preheat oven to 350 degrees F."", """", ""In a very deep pot, bring enough oil to fill the pot by 2/3 of the way. Heat the oil to 350 degrees F."", """", ""Add the hen slowly to the oil and fry for 8 to 10 minutes on each side until golden brown and have reached an internal temperature of 165 degrees F."", """", ""Remove the hen from the oil and drain on a paper towel."", """", ""Whisk together in a large bowl, the hoisin, honey, red pepper flakes, and the scallions. Brush mixture over the cooked hen on both sides and reserve the extra sauce for dipping."", """", ""Place in oven for about 7 minutes. Take out. Flip over and brush reserved hoisin sauce on flipped side. Place in oven for another 7 minutes."", """", ""Recipe courtesy Aaron McCargo Jr.""]",www.epicurious.com/recipes/member/views/hoisin-glazed-cornish-hen-53014801,Gathered,"[""Cornish hens"", ""Vegetable oil"", ""hoisin"", ""honey"", ""red pepper"", ""scallions""]"
